time,t1,t2,t1Shift,t2Shift,t1Filt,t2Filt,t1Fit,t1FitF,t2Fit,t2FitF
0.8712700000000001,3.3671e-06,5.2440999999999995e-06,-9.992900000000005e-07,-8.522199999999998e-07,-1.1462674685849255e-06,-5.271778889477033e-07,5.141413927402735e-06,5.141413927402735e-06,0.0,0.0
0.89271,2.75182e-06,6.223819999999999e-06,-1.6145700000000002e-06,1.2750000000000005e-07,-1.3882566379305945e-06,-3.499632431604292e-07,6.201302739876141e-06,6.201302739876141e-06,0.0,0.0
0.91415,3.28733e-06,5.6726e-06,-1.0790600000000006e-06,-4.2371999999999956e-07,-1.2060666064211676e-06,-1.2162603943877984e-07,7.402116429592373e-06,7.402116429592373e-06,0.0,0.0
0.9355899999999999,3.9362699999999995e-06,6.3816899999999995e-06,-4.301200000000009e-07,2.853700000000003e-07,-1.221155136513538e-07,-5.429161889031267e-08,8.75026417745766e-06,8.75026417745766e-06,0.0,0.0
0.9570299999999999,5.50625e-06,5.70448e-06,1.1398599999999996e-06,-3.918399999999996e-07,1.1263921071119286e-06,1.8948412558038447e-07,1.0251073108908837e-05,1.0251073108908837e-05,0.0,0.0
0.97846,6.89742e-06,7.13229e-06,2.5310299999999995e-06,1.0359700000000003e-06,1.4104197198387127e-06,4.82437956502308e-07,1.1907913782935457e-05,1.1907913782935457e-05,0.0,0.0
0.9999100000000001,3.83396e-06,6.4710500000000005e-06,-5.324300000000006e-07,3.7473000000000124e-07,1.2633689637495913e-06,4.2738628595647616e-07,1.3726210576878475e-05,1.3726210576878475e-05,0.0,0.0
1.02134,7.029739999999999e-06,5.89687e-06,2.663349999999999e-06,-1.9944999999999942e-07,1.584162194619073e-06,2.763138798764687e-07,1.5704359958072847e-05,1.5704359958072847e-05,0.0,0.0
1.0427799999999998,5.91769e-06,6.95062e-06,1.5512999999999999e-06,8.543000000000004e-07,1.4304441103905178e-06,2.7465815868076423e-07,1.784560277312169e-05,1.784560277312169e-05,0.0,0.0
1.0642200000000002,4.585540000000001e-06,6.099590000000001e-06,2.1915000000000026e-07,3.270000000001749e-09,4.874871124468423e-07,2.3900876423888546e-07,2.014845549316287e-05,2.014845549316287e-05,0.0,0.0
1.08566,5.380880000000001e-06,6.2901300000000005e-06,1.0144900000000003e-06,1.9381000000000128e-07,8.138963739072975e-07,3.7947476195894533e-07,2.2611173329255904e-05,2.2611173329255904e-05,0.0,0.0
1.10709,5.758680000000001e-06,6.9251399999999985e-06,1.3922900000000004e-06,8.288199999999993e-07,3.3077651306998727e-06,7.103485346902265e-07,2.5229657560389855e-05,2.5229657560389855e-05,0.0,0.0
1.12853,1.26746e-05,7.00733e-06,8.30821e-06,9.11010000000001e-07,4.882282646165699e-06,5.767582695655699e-07,2.8002478994578716e-05,2.8002478994578716e-05,0.0,0.0
1.14998,6.302869999999999e-06,5.6311900000000005e-06,1.9364799999999986e-06,-4.651299999999987e-07,3.566007103353922e-06,-3.592997238024091e-08,3.092501155311293e-05,3.092501155311293e-05,0.0,0.0
1.1714200000000001,5.03495e-06,6.06534e-06,6.685599999999996e-07,-3.097999999999966e-08,2.3161027490985123e-06,-2.9819937935236055e-07,3.398880698419133e-05,3.398880698419133e-05,0.0,0.0
1.19285,9.41285e-06,5.893330000000001e-06,5.046459999999999e-06,-2.0298999999999803e-07,2.278547249176589e-06,1.8281629959122594e-07,3.718714875666703e-05,3.718714875666703e-05,0.0,0.0
1.2142899999999999,4.01663e-06,7.3508899999999995e-06,-3.497600000000002e-07,1.2545700000000003e-06,1.171885859243222e-06,8.660480065486018e-07,4.0515789318120956e-05,4.0515789318120956e-05,0.0,0.0
1.23573,5.76568e-06,7.0447000000000005e-06,1.3992899999999996e-06,9.483800000000012e-07,2.0757440158653792e-07,1.0188671748328933e-06,4.39654069455132e-05,4.39654069455132e-05,0.0,0.0
1.2571700000000001,3.0767400000000004e-06,6.5534199999999995e-06,-1.28965e-06,4.5710000000000025e-07,2.184257095442152e-06,5.694613400607568e-07,4.752760437804221e-05,4.752760437804221e-05,0.0,0.0
1.27862,1.36477e-05,6.3710699999999995e-06,9.28131e-06,2.747500000000002e-07,4.558941341304181e-06,8.340651411419585e-09,5.119526761343657e-05,5.119526761343657e-05,0.0,0.0
1.30006,6.719789999999999e-06,5.67967e-06,2.3533999999999985e-06,-4.1664999999999964e-07,4.216641568103861e-06,-4.629604691313909e-08,5.495576249325968e-05,5.495576249325968e-05,0.0,0.0
1.32149,5.626e-06,6.5475e-06,1.2596099999999996e-06,4.5118000000000116e-07,3.7396575505883613e-06,5.360189166985923e-07,5.879947062487855e-05,5.879947062487855e-05,0.0,0.0
1.3429200000000001,1.24519e-05,7.52357e-06,8.08551e-06,1.4272500000000006e-06,4.055863495934672e-06,8.523999414180821e-07,6.271844193643301e-05,6.271844193643301e-05,0.0,0.0
1.36436,4.67108e-06,6.202250000000001e-06,3.0468999999999996e-07,1.0593000000000137e-07,2.4527633551656447e-06,3.40625848397033e-07,6.670473753275036e-05,6.670473753275036e-05,5.293955920339377e-23,5.293955920339377e-23
1.3858,4.9463599999999995e-06,5.67129e-06,5.799699999999991e-07,-4.250299999999989e-07,2.999924562881033e-07,-9.297360159534598e-08,7.074665978428748e-05,7.074665978428748e-05,1.1911400820763599e-22,1.1911400820763599e-22
1.40724,4.9179e-06,6.4415999999999994e-06,5.515099999999996e-07,3.452800000000002e-07,6.943523184177642e-07,1.4068599291921783e-07,7.483432725218654e-05,7.483432725218654e-05,2.9116757561866574e-22,2.9116757561866574e-22
1.42867,6.88092e-06,6.749169999999999e-06,2.51453e-06,6.5285e-07,2.8965117663367043e-06,3.728216681540009e-07,7.89559917450332e-05,7.89559917450332e-05,6.88214269644119e-22,6.88214269644119e-22
1.45012,1.02988e-05,5.904e-06,5.93241e-06,-1.9231999999999954e-07,4.343202734327765e-06,2.6354319408766345e-07,8.310774310494637e-05,8.310774310494637e-05,1.5881867761018131e-21,1.5881867761018131e-21
1.47156,4.10979e-06,6.41953e-06,-2.566000000000002e-07,3.232100000000004e-07,2.9940519456916646e-06,6.960359267134235e-08,8.727425601920534e-05,8.727425601920534e-05,3.679299364635867e-21,3.679299364635867e-21
1.493,6.61948e-06,6.14743e-06,2.25309e-06,5.111000000000094e-08,-3.0381787243843593e-06,-1.4859015744519601e-07,9.144813523447612e-05,9.144813523447612e-05,8.232101456127731e-21,8.232101456127731e-21
1.51444,3.94019e-06,5.77665e-06,-4.2620000000000026e-07,-3.1966999999999926e-07,-4.2154584404866955e-06,6.335677581794931e-08,9.562030299496848e-05,9.562030299496848e-05,1.793327568014964e-20,1.793327568014964e-20
1.53588,9.09829e-06,6.6980999999999994e-06,4.7318999999999995e-06,6.017800000000002e-07,2.461169461197838e-05,9.93137750583518e-07,9.978196266165258e-05,9.978196266165258e-05,3.832824086325709e-20,3.832824086325709e-20
1.55731,8.02682e-05,8.783760000000001e-06,7.590180999999999e-05,2.687440000000002e-06,7.28126836972285e-05,1.4023507524209673e-06,0.00010392270095547235,0.00010392270095547235,7.983285527871781e-20,7.983285527871781e-20
1.57876,0.000148126,5.898530000000001e-06,0.00014375961,-1.977899999999985e-07,9.352128105251405e-05,6.573036539440948e-07,0.00010804014477824758,0.00010804014477824758,1.6294796322804603e-19,1.6294796322804603e-19
1.60019,5.06e-05,5.81278e-06,4.623361e-05,-2.835399999999993e-07,0.00011493151125711564,9.123370965625475e-08,0.0001121188223206756,0.0001121188223206756,3.2616062425210902e-19,3.2616062425210902e-19
1.62163,0.000249895,7.035139999999999e-06,0.00024552860999999996,9.388199999999999e-07,0.00021494054407293715,4.7770325751922435e-08,0.0001161570414689759,0.0001161570414689759,6.40667928034571e-19,6.40667928034571e-19
1.64307,0.000305798,5.28915e-06,0.00030143160999999996,-8.071699999999993e-07,0.00034354222876007746,-3.7817801035848964e-07,0.0001201458450627664,0.0001201458450627664,1.235397553570397e-18,1.235397553570397e-18
1.6645,0.000497294,4.99361e-06,0.00049292761,-1.1027099999999995e-06,0.00036709533450986247,-9.591356084556263e-07,0.0001240767597907305,0.0001240767597907305,2.3395050003163775e-18,2.3395050003163775e-18
1.6859400000000002,0.000165578,5.26071e-06,0.00016121161,-8.356099999999991e-07,0.00030874499618241896,-1.1310306475053127e-06,0.00012794720168160206,0.00012794720168160206,4.356713964202494e-18,4.356713964202494e-18
1.70738,0.000344274,4.78228e-06,0.00033990760999999997,-1.314039999999999e-06,0.0002792748288678876,-1.0742566750181584e-06,0.00013174946914245957,0.00013174946914245957,7.980956187266831e-18,7.980956187266831e-18
1.72882,0.000290361,5.680800000000001e-06,0.00028599461,-4.155199999999985e-07,0.00024700617414540857,-7.87313104609627e-07,0.0001354781105478183,0.0001354781105478183,1.4390666257376936e-17,1.4390666257376936e-17
1.75026,0.00013493200000000002,5.15346e-06,0.00013056561000000002,-9.428599999999996e-07,0.00018313757228281157,-6.248934143541497e-08,0.0001391280747575947,0.0001391280747575947,2.5555711937601288e-17,2.5555711937601288e-17
1.7717,0.000172849,7.88558e-06,0.00016848261000000002,1.7892600000000006e-06,0.0001729953389451293,5.713742751630832e-07,0.0001426947074704858,0.0001426947074704858,4.472153967001414e-17,4.472153967001414e-17
1.7931400000000002,0.000242788,5.58889e-06,0.00023842161,-5.074299999999991e-07,0.00021171561743524292,4.573577236306548e-07,0.00014617374576576298,0.00014617374576576298,7.716104866528173e-17,7.716104866528173e-17
1.8145799999999999,0.00025680099999999997,6.717710000000001e-06,0.00025243460999999995,6.213900000000015e-07,0.00022765867218381539,-7.079754636886686e-08,0.00014956131105513376,0.00014956131105513376,1.3132622483868307e-16,1.3132622483868307e-16
1.83602,0.000162752,4.94414e-06,0.00015838561,-1.1521799999999992e-06,0.00024814360310573054,-4.3016700034850627e-07,0.00015285390065285627,0.00015285390065285627,2.2058971995900364e-16,2.2058971995900364e-16
1.85745,0.00038302599999999996,6.2536699999999995e-06,0.00037865960999999994,1.5735000000000028e-07,0.000285542007951978,-6.283339969498737e-07,0.00015604691151253848,0.00015604691151253848,3.6576110860214207e-16,3.6576110860214207e-16
1.8789,0.000252454,5.22965e-06,0.00024808761,-8.666699999999993e-07,0.0002800226439303733,-4.624657215396104e-07,0.00015914196283320093,0.00015914196283320093,5.99351937268552e-16,5.99351937268552e-16
1.9003400000000001,0.000242313,5.72985e-06,0.00023794661,-3.664699999999994e-07,0.000253205160104316,4.0261152806811364e-07,0.00016213221813576544,0.00016213221813576544,9.703223514358672e-16,9.703223514358672e-16
1.92177,0.000256371,8.6314e-06,0.00025200460999999996,2.535080000000001e-06,0.0002543909133120293,8.781613295861734e-07,0.0001650157189069487,0.0001650157189069487,1.552673966876111e-15,1.552673966876111e-15
1.9432,0.000283479,5.16363e-06,0.00027911261,-9.326899999999989e-07,0.0002381374114221259,6.240482854119685e-08,0.00016779210140298038,0.00016779210140298038,2.45719042128402e-15,2.45719042128402e-15
1.96465,0.000148755,5.3464e-06,0.00014438861000000002,-7.499199999999991e-07,0.00018000225619745037,-6.078772559774248e-07,0.00017046232724017506,0.00017046232724017506,3.8488356560067755e-15,3.8488356560067755e-15
1.9860900000000001,0.00014701299999999998,6.26779e-06,0.00014264661,1.714700000000004e-07,0.0001383912513629285,-1.0229049931528767e-07,0.0001730213992716244,0.0001730213992716244,5.9652360161344126e-15,5.9652360161344126e-15
2.00753,0.000145022,6.6075e-06,0.00014065561,5.111800000000006e-07,0.0001386099295032684,5.200322062783821e-07,0.00017546968082376158,0.00017546968082376158,9.153149518741652e-15,9.153149518741652e-15
2.02898,0.000168203,6.553999999999999e-06,0.00016383661,4.5768000000000016e-07,0.00015101796040030305,3.5076316735053384e-07,0.00017780759429660142,0.00017780759429660142,1.3911719153588076e-14,1.3911719153588076e-14
2.05041,0.00015034600000000001,5.68384e-06,0.00014597961000000002,-4.124799999999993e-07,0.00016845554678293924,-3.016759816928644e-07,0.00018003155834697438,0.00018003155834697438,2.0938231945504302e-14,2.0938231945504302e-14
2.0718400000000003,0.00025663,5.25445e-06,0.00025226360999999997,-8.418699999999991e-07,0.0002177363662352531,-7.670485047879118e-07,0.0001821436535356643,0.0001821436535356643,3.122820148223357e-14,3.122820148223357e-14
2.09328,0.000206883,5.442380000000001e-06,0.00020251661,-6.539399999999984e-07,0.0002923821697990959,-7.871763161211902e-07,0.00018414485999234862,0.00018414485999234862,4.617449477735061e-14,4.617449477735061e-14
2.11472,0.000450767,5.40365e-06,0.00044640060999999996,-6.926699999999989e-07,0.00030146572218817797,-5.244171386230542e-07,0.00018603445001627318,0.00018603445001627318,6.76925579917606e-14,6.76925579917606e-14
2.13616,0.000103841,5.8886e-06,9.947460999999999e-05,-2.0771999999999943e-07,0.0002048568144224848,-3.162661215799844e-07,0.00018781290561458542,0.00018781290561458542,9.841830328839163e-14,9.841830328839163e-14
2.15761,0.00017463,5.767580000000001e-06,0.00017026361,-3.287399999999985e-07,0.00012791718063567869,-4.730836634737537e-07,0.00018948164625521178,0.00018948164625521178,1.419673470773501e-13,1.419673470773501e-13
2.17905,0.00010185200000000001,5.0702499999999994e-06,9.748561000000001e-05,-1.0260699999999998e-06,0.00016023032366599491,-8.212119543988953e-07,0.00019103995606050775,0.00019103995606050775,2.0315813299966678e-13,2.0315813299966678e-13
2.2004799999999998,0.00029665299999999997,5.04185e-06,0.00029228660999999995,-1.0544699999999994e-06,0.0002050860739977498,-9.644508805344165e-07,0.00019248898777212995,0.00019248898777212995,2.8848122523776707e-13,2.8848122523776707e-13
2.22191,0.000140236,5.60858e-06,0.00013586961,-4.87739999999999e-07,0.00016899062358154555,-9.488221520266384e-07,0.00019383064057161084,0.00019383064057161084,4.066376963680917e-13,4.066376963680917e-13
2.24336,9.73781e-05,4.98105e-06,9.301170999999999e-05,-1.115269999999999e-06,0.00011677430537782232,-6.532460533197414e-07,0.0001950673020078619,0.0001950673020078619,5.692871547034926e-13,5.692871547034926e-13
2.26479,0.000144022,5.99491e-06,0.00013965561,-1.0140999999999942e-07,0.00012260201484473146,1.477048665587323e-07,0.0001961980762827993,0.0001961980762827993,7.912340612072613e-13,7.912340612072613e-13
2.2862299999999998,0.00016984,7.58645e-06,0.00016547361,1.4901300000000008e-06,0.00015323377373531623,5.776472004528727e-07,0.00019722614568344212,0.00019722614568344212,1.092486377902833e-12,1.092486377902833e-12
2.30767,0.000141226,5.59008e-06,0.00013685961,-5.062399999999989e-07,0.00016769936735006554,1.1092952674251319e-08,0.00019815258946445535,0.00019815258946445535,1.4985779594777025e-12,1.4985779594777025e-12
2.32911,0.00020741,5.37604e-06,0.00020304361,-7.202799999999991e-07,0.00016130198221028026,-4.753221493974896e-07,0.00019897913390966776,0.00019897913390966776,2.0425564630021234e-12,2.0425564630021234e-12
2.35055,0.000129663,6.1409800000000005e-06,0.00012529661,4.4660000000001195e-08,0.0001512911610548752,-2.2165758260423284e-07,0.0001997075909308533,0.0001997075909308533,2.7667918460259546e-12,2.7667918460259546e-12
2.3719900000000003,0.000152177,6.311469999999999e-06,0.00014781061,2.1514999999999996e-07,0.00016903971300300213,4.292569593207297e-08,0.0002003398490741027,0.0002003398490741027,3.725290033662792e-12,3.725290033662792e-12
2.39343,0.000236613,5.8153899999999996e-06,0.00023224661,-2.809299999999997e-07,0.00018670504632068303,4.8987542951151866e-08,0.0002008778649501824,0.0002008778649501824,4.9864990309179196e-12,4.9864990309179196e-12
2.41487,0.000160634,6.1991e-06,0.00015626761,1.027800000000004e-07,0.00016263361977170686,8.19279738050554e-08,0.00020132365508485154,0.00020132365508485154,6.636693564312811e-12,6.636693564312811e-12
2.4363,0.000106991,6.38794e-06,0.00010262461,2.9162000000000044e-07,0.00014733544102102646,-1.1105767510267565e-07,0.00020167914299865975,0.00020167914299865975,8.782898407083962e-12,8.782898407083962e-12
2.45775,0.000218567,5.2501800000000004e-06,0.00021420061,-8.461399999999988e-07,0.00017470944836675678,-5.202685387624021e-07,0.00020194687780286606,0.00020194687780286606,1.1563420583532747e-11,1.1563420583532747e-11
2.47918,0.000193362,5.54403e-06,0.00018899561000000002,-5.522899999999991e-07,0.00018871368755315815,-4.1111149233509295e-07,0.000202128510358392,0.000202128510358392,1.514034500591165e-11,1.514034500591165e-11
2.50062,0.000155252,6.3823199999999996e-06,0.00015088561000000002,2.860000000000003e-07,0.00016852857002775258,1.7431325876936478e-07,0.0002022265373694824,0.0002022265373694824,1.9724724423499643e-11,1.9724724423499643e-11
2.5220599999999997,0.000163272,7.08173e-06,0.00015890561,9.854100000000006e-07,0.00014830681366002479,4.390916291132405e-07,0.0002022430622914275,0.0002022430622914275,2.5569012724024334e-11,2.5569012724024334e-11
2.5435,0.000134413,5.42669e-06,0.00013004661,-6.69629999999999e-07,0.00013470201146672777,4.407439861462186e-07,0.00020218031263197745,0.00020218031263197745,3.29837588191267e-11,3.29837588191267e-11
2.56493,0.000134671,8.00333e-06,0.00013030461,1.9070100000000012e-06,0.00011967681048669322,6.428917176556556e-07,0.00020204061270279628,0.00020204061270279628,4.2342142951597664e-11,4.2342142951597664e-11
2.58637,0.00011797700000000001,6.09115e-06,0.00011361061000000001,-5.169999999999139e-09,0.00012406774117188082,1.0975878243533307e-06,0.00020182608166868026,0.00020182608166868026,5.4110921642557664e-11,5.4110921642557664e-11
2.6078200000000002,0.000144527,7.954830000000001e-06,0.00014016061000000002,1.8585100000000016e-06,0.00016139370341981596,1.4969480649528336e-06,0.00020153887104054695,0.00020153887104054695,6.884678195103447e-11,6.884678195103447e-11
2.62926,0.000254449,7.956449999999999e-06,0.00025008261,1.8601299999999998e-06,0.00019271842150198748,1.084509067733804e-06,0.00020118150378723603,0.00020118150378723603,8.720066930145689e-11,8.720066930145689e-11
2.65069,0.000133444,5.15742e-06,0.00012907761,-9.388999999999996e-07,0.0001895203489944111,1.449248926273484e-07,0.000200756326561357,0.000200756326561357,1.0996206222662708e-10,1.0996206222662708e-10
2.67213,0.000213315,6.390830000000001e-06,0.00020894861,2.9451000000000186e-07,0.00016962560981619428,-4.0362230756151045e-08,0.00020026518335016294,0.00020026518335016294,1.3809949052875015e-10,1.3809949052875015e-10
2.6935700000000002,0.000138287,6.548e-06,0.00013392061000000002,4.5168000000000056e-07,0.00014382008261371731,2.8117757928308147e-07,0.00019971048675783757,0.00019971048675783757,1.7272842545425037e-10,1.7272842545425037e-10
2.71501,0.000129479,6.204919999999999e-06,0.00012511261,1.0860000000000011e-07,0.00012996779960084686,5.111931680310969e-08,0.00019909445162563736,0.00019909445162563736,2.1517931802486594e-10,2.1517931802486594e-10
2.73644,0.000137604,5.26669e-06,0.00013323761,-8.296299999999992e-07,0.00014860103532328498,-5.549953683258315e-07,0.00019841960309236996,0.00019841960309236996,2.669930656574804e-10,2.669930656574804e-10
2.75788,0.00020307799999999998,5.72992e-06,0.00019871161,-3.663999999999996e-07,0.00016405197257872458,-7.323986700625029e-07,0.00019768748644658716,0.00019768748644658716,3.3005736717459346e-10,3.3005736717459346e-10
2.7793200000000002,0.00012909,5.20133e-06,0.00012472361,-8.949899999999992e-07,0.00014125708544657263,-1.7735036932808868e-07,0.0001969005555672271,0.0001969005555672271,4.065026159923545e-10,4.065026159923545e-10
2.80076,0.000144704,7.62355e-06,0.00014033761,1.5272300000000008e-06,0.00013050274492680552,6.127477035719132e-07,0.00019606093737596568,0.00019606093737596568,4.988375337498189e-10,4.988375337498189e-10
2.8222,0.00011617200000000001,6.4379199999999995e-06,0.00011180561,3.4160000000000025e-07,0.00017864733199727915,1.0117725842943688e-06,0.0001951707310265595,0.0001951707310265595,6.099763909421499e-10,6.099763909421499e-10
2.84364,0.000334021,7.2175800000000004e-06,0.00032965461,1.1212600000000012e-06,0.0002111859378604422,9.082524486310289e-07,0.00019423200600967208,0.00019423200600967208,7.432932926176691e-10,7.432932926176691e-10
2.86508,0.000104175,6.79307e-06,9.980860999999999e-05,6.967500000000006e-07,0.00017452630256975228,3.2937486356187973e-07,0.00019324680044821633,0.00019324680044821633,9.026820181112083e-10,9.026820181112083e-10
2.88652,0.00014039399999999998,4.977290000000001e-06,0.00013602761,-1.1190299999999985e-06,0.00015275650791054081,-4.1768239535808056e-07,0.000192217119572804,0.000192217119572804,1.0926217593750397e-09,1.0926217593750397e-09
2.9079599999999997,0.00022632900000000002,6.02349e-06,0.00022196261000000003,-7.28299999999991e-08,0.0001718692325842069,-7.589267656656398e-07,0.00019114493436722408,0.00019114493436722408,1.3182490984099974e-09,1.3182490984099974e-09
2.9294,0.000157585,4.8291900000000004e-06,0.00015321861,-1.2671299999999988e-06,0.00016533689467631278,-5.843430764825366e-07,0.0001900321803742178,0.0001900321803742178,1.585436557072199e-09,1.585436557072199e-09
2.9508400000000004,0.00011644,6.31279e-06,0.00011207361,2.1647000000000083e-07,0.00014457968192500622,-3.1001426956803166e-07,0.00018888075665216136,0.00018888075665216136,1.9008780419789454e-09,1.9008780419789454e-09
2.97227,0.000181014,5.60619e-06,0.00017664761000000002,-4.901299999999993e-07,0.00013928800403158236,-3.949491457466916e-07,0.00018769308738136346,0.00018769308738136346,2.2719939914959614e-09,2.2719939914959614e-09
2.99372,0.000128361,5.30341e-06,0.00012399461000000002,-7.929099999999995e-07,0.00012958455586575566,-6.78967616926163e-07,0.0001864693085571123,0.0001864693085571123,2.707969027894906e-09,2.707969027894906e-09
3.01515,9.69078e-05,5.30921e-06,9.254141e-05,-7.871099999999995e-07,0.00012389436113419301,-6.963520490373076e-07,0.0001852134859048464,0.0001852134859048464,3.217728009990716e-09,3.217728009990716e-09
