0,hyper,air,s2,0.00053612,0.000869111,0.000173844,3.524798876,3.222295944,2.8,1.14E-06,-19267.79092,0.000173844,3.524798876,3.222295944,1.14E-06,-19267.79092,8.85E-05,17.08016195,8.805404662,1.02E-07,-21541.7925,8.85E-05,17.08016195,8.805404662,1.02E-07,-21541.7925,162.1112139,50.91602964,50.91602964
0,hyper,air,s4,0.000532769,0.001033622,0.000159556,5.230878709,3.338535615,2.8,1.26E-06,-18361.84145,0.000159556,5.230878709,3.338535615,1.26E-06,-18361.84145,0.0001032,19.41345244,8.956469768,1.12E-07,-20542.7023,0.0001032,19.41345244,8.956469768,1.12E-07,-20542.7023,194.0093985,64.67926088,64.67926088
